objectId,week,dayIndex,timeSlotIndex,duration,numberOfCalls,date,timeSlotLabel
CallType-0,3,0,22,316,114,19/04/2010,11h
CallType-0,3,0,23,212,93,19/04/2010,11h30
CallType-0,3,0,24,242,153,19/04/2010,12h
CallType-0,3,0,25,339,87,19/04/2010,12h30
CallType-0,3,0,26,240,146,19/04/2010,13h
CallType-0,3,0,27,398,108,19/04/2010,13h30
CallType-0,3,0,28,307,104,19/04/2010,14h
CallType-0,3,0,29,205,114,19/04/2010,14h30
CallType-0,3,0,30,269,106,19/04/2010,15h
CallType-0,3,0,31,243,102,19/04/2010,15h30
CallType-0,3,0,32,227,123,19/04/2010,16h
CallType-0,3,0,33,249,129,19/04/2010,16h30
CallType-0,3,0,34,297,76,19/04/2010,17h
CallType-0,3,0,35,405,134,19/04/2010,17h30
CallType-0,3,0,36,532,91,19/04/2010,18h
CallType-0,3,0,37,253,93,19/04/2010,18h30
CallType-0,3,0,38,244,8,19/04/2010,19h
CallType-0,3,1,17,246,85,20/04/2010,8h30
CallType-0,3,1,18,326,76,20/04/2010,9h
CallType-0,3,1,19,357,70,20/04/2010,9h30
CallType-0,3,1,20,414,157,20/04/2010,10h
CallType-0,3,1,21,519,214,20/04/2010,10h30
CallType-0,3,1,22,486,165,20/04/2010,11h
CallType-0,3,1,23,306,83,20/04/2010,11h30
CallType-0,3,1,24,163,57,20/04/2010,12h
CallType-0,3,1,25,174,40,20/04/2010,12h30
CallType-0,3,1,26,239,66,20/04/2010,13h
CallType-0,3,1,27,232,61,20/04/2010,13h30
CallType-0,3,1,28,323,89,20/04/2010,14h
CallType-0,3,1,29,270,87,20/04/2010,14h30
CallType-0,3,1,30,216,148,20/04/2010,15h
CallType-0,3,1,31,208,95,20/04/2010,15h30
CallType-0,3,1,32,242,136,20/04/2010,16h
CallType-0,3,1,33,201,121,20/04/2010,16h30
CallType-0,3,1,34,299,91,20/04/2010,17h
CallType-0,3,1,35,431,129,20/04/2010,17h30
CallType-0,3,1,36,446,64,20/04/2010,18h
CallType-0,3,1,37,246,57,20/04/2010,18h30
CallType-0,3,1,38,272,4,20/04/2010,19h
CallType-0,3,2,17,315,76,21/04/2010,8h30
CallType-0,3,2,18,286,74,21/04/2010,9h
CallType-0,3,2,19,315,72,21/04/2010,9h30
CallType-0,3,2,20,326,131,21/04/2010,10h
CallType-0,3,2,21,456,117,21/04/2010,10h30
CallType-0,3,2,22,292,98,21/04/2010,11h
CallType-0,3,2,23,308,108,21/04/2010,11h30
CallType-0,3,2,24,234,76,21/04/2010,12h
CallType-0,3,2,25,177,55,21/04/2010,12h30
CallType-0,3,2,26,233,98,21/04/2010,13h
CallType-0,3,2,27,328,78,21/04/2010,13h30
CallType-0,3,2,28,239,117,21/04/2010,14h
CallType-0,3,2,29,253,131,21/04/2010,14h30
CallType-0,3,2,30,266,142,21/04/2010,15h
CallType-0,3,2,31,237,127,21/04/2010,15h30
CallType-0,3,2,32,242,121,21/04/2010,16h
CallType-0,3,2,33,324,106,21/04/2010,16h30
CallType-0,3,2,34,349,87,21/04/2010,17h
CallType-0,3,2,35,537,95,21/04/2010,17h30
CallType-0,3,2,36,391,68,21/04/2010,18h
CallType-0,3,2,37,258,59,21/04/2010,18h30
CallType-0,3,2,38,280,4,21/04/2010,19h
CallType-0,3,3,17,211,61,22/04/2010,8h30
CallType-0,3,3,18,274,51,22/04/2010,9h
CallType-0,3,3,19,249,59,22/04/2010,9h30
CallType-0,3,3,20,325,98,22/04/2010,10h
CallType-0,3,3,21,251,91,22/04/2010,10h30
CallType-0,3,3,22,204,68,22/04/2010,11h
CallType-0,3,3,23,245,95,22/04/2010,11h30
CallType-0,3,3,24,219,53,22/04/2010,12h
CallType-0,3,3,25,204,74,22/04/2010,12h30
CallType-0,3,3,26,258,104,22/04/2010,13h
CallType-0,3,3,27,224,87,22/04/2010,13h30
CallType-0,3,3,28,238,74,22/04/2010,14h
CallType-0,3,3,29,239,100,22/04/2010,14h30
CallType-0,3,3,30,232,148,22/04/2010,15h
CallType-0,3,3,31,246,108,22/04/2010,15h30
CallType-0,3,3,32,250,108,22/04/2010,16h
CallType-0,3,3,33,210,138,22/04/2010,16h30
CallType-0,3,3,34,234,83,22/04/2010,17h
CallType-0,3,3,35,368,100,22/04/2010,17h30
CallType-0,3,3,36,366,81,22/04/2010,18h
CallType-0,3,3,37,329,36,22/04/2010,18h30
CallType-0,3,3,38,398,6,22/04/2010,19h
CallType-0,3,4,17,213,72,23/04/2010,8h30
CallType-0,3,4,18,239,78,23/04/2010,9h
CallType-0,3,4,19,217,170,23/04/2010,9h30
CallType-0,3,4,20,245,100,23/04/2010,10h
CallType-0,3,4,21,263,106,23/04/2010,10h30
CallType-0,3,4,22,233,78,23/04/2010,11h
CallType-0,3,4,23,247,85,23/04/2010,11h30
CallType-0,3,4,24,226,98,23/04/2010,12h
CallType-0,3,4,25,233,53,23/04/2010,12h30
CallType-0,3,4,26,242,100,23/04/2010,13h
CallType-0,3,4,27,248,74,23/04/2010,13h30
CallType-0,3,4,28,248,95,23/04/2010,14h
CallType-0,3,4,29,207,129,23/04/2010,14h30
CallType-0,3,4,30,213,170,23/04/2010,15h
CallType-0,3,4,31,245,155,23/04/2010,15h30
CallType-0,3,4,32,223,157,23/04/2010,16h
CallType-0,3,4,33,242,117,23/04/2010,16h30
CallType-0,3,4,34,292,151,23/04/2010,17h
CallType-0,3,4,35,522,114,23/04/2010,17h30
CallType-0,3,4,36,315,42,23/04/2010,18h
CallType-0,3,4,37,212,21,23/04/2010,18h30
CallType-0,3,5,17,201,34,24/04/2010,8h30
CallType-0,3,5,18,258,30,24/04/2010,9h
CallType-0,3,5,19,532,45,24/04/2010,9h30
CallType-0,3,5,20,450,40,24/04/2010,10h
CallType-0,3,5,21,635,36,24/04/2010,10h30
CallType-0,3,5,22,460,42,24/04/2010,11h
CallType-0,3,5,23,369,47,24/04/2010,11h30
CallType-0,3,5,24,259,32,24/04/2010,12h
CallType-0,3,5,25,316,21,24/04/2010,12h30
CallType-0,3,5,26,182,2,24/04/2010,13h
CallType-1,0,0,19,85,2,29/03/2010,9h30
CallType-1,0,0,29,448,1,29/03/2010,14h30
CallType-1,0,0,30,291,1,29/03/2010,15h
CallType-1,0,0,31,132,1,29/03/2010,15h30
CallType-1,0,0,34,198,2,29/03/2010,17h
CallType-1,0,1,18,151,2,30/03/2010,9h
CallType-1,0,1,19,95,1,30/03/2010,9h30
CallType-1,0,1,21,74,1,30/03/2010,10h30
CallType-1,0,1,22,188,1,30/03/2010,11h
CallType-1,0,1,23,146,1,30/03/2010,11h30
CallType-1,0,1,24,446,1,30/03/2010,12h
CallType-1,0,1,27,95,1,30/03/2010,13h30
CallType-1,0,1,30,205,1,30/03/2010,15h
CallType-1,0,1,34,117,1,30/03/2010,17h
CallType-1,0,1,35,171,1,30/03/2010,17h30
CallType-1,0,2,17,182,1,31/03/2010,8h30
CallType-1,0,2,19,146,2,31/03/2010,9h30
CallType-1,0,2,29,152,3,31/03/2010,14h30
CallType-1,0,2,30,52,1,31/03/2010,15h
CallType-1,0,2,31,64,3,31/03/2010,15h30
CallType-1,0,2,33,562,1,31/03/2010,16h30
CallType-1,0,2,34,238,1,31/03/2010,17h
CallType-1,0,3,20,518,2,40182,10h
CallType-1,0,3,21,340,1,40182,10h30
CallType-1,0,3,23,166,1,40182,11h30
CallType-1,0,3,32,233,1,40182,16h
CallType-1,0,3,35,79,1,40182,17h30
CallType-1,0,4,20,63,1,40213,10h
CallType-1,0,4,22,188,1,40213,11h
CallType-1,0,4,23,164,2,40213,11h30
CallType-1,0,4,26,333,1,40213,13h
CallType-1,0,4,28,257,2,40213,14h
CallType-1,0,4,29,207,1,40213,14h30
CallType-1,0,4,30,48,1,40213,15h
CallType-1,1,0,18,227,1,40302,9h
CallType-1,1,0,19,376,1,40302,9h30
CallType-1,1,0,22,556,2,40302,11h
CallType-1,1,0,23,300,1,40302,11h30
CallType-1,1,0,25,394,1,40302,12h30
CallType-1,1,0,28,133,1,40302,14h
CallType-1,1,0,30,57,1,40302,15h
CallType-1,1,0,32,156,1,40302,16h
CallType-1,1,1,18,243,1,40333,9h
CallType-1,1,1,19,244,1,40333,9h30
CallType-1,1,1,22,292,1,40333,11h
CallType-1,1,1,23,74,1,40333,11h30
CallType-1,1,1,29,391,4,40333,14h30
CallType-1,1,1,30,208,2,40333,15h
CallType-1,1,1,31,103,1,40333,15h30
CallType-1,1,1,32,410,1,40333,16h
CallType-1,1,1,33,628,1,40333,16h30
CallType-1,1,2,18,207,1,40363,9h
CallType-1,1,2,21,211,1,40363,10h30
CallType-1,1,2,23,220,1,40363,11h30
CallType-1,1,2,30,164,1,40363,15h
CallType-1,1,2,31,142,1,40363,15h30
CallType-1,1,2,32,188,1,40363,16h
CallType-1,1,2,33,194,1,40363,16h30
CallType-1,1,3,18,238,1,40394,9h
CallType-1,1,3,20,142,1,40394,10h
CallType-1,1,3,22,90,1,40394,11h
CallType-1,1,3,24,279,1,40394,12h
CallType-1,1,3,27,70,1,40394,13h30
CallType-1,1,3,30,41,1,40394,15h
CallType-1,1,3,31,625,1,40394,15h30
CallType-1,1,3,33,293,2,40394,16h30
CallType-1,1,3,34,123,1,40394,17h
CallType-1,1,3,37,232,1,40394,18h30
CallType-1,1,4,19,273,1,40425,9h30
CallType-1,1,4,20,308,1,40425,10h
CallType-1,1,4,21,357,3,40425,10h30
CallType-1,1,4,28,239,1,40425,14h
CallType-1,1,4,32,206,2,40425,16h
CallType-1,2,0,18,227,1,40516,9h
CallType-1,2,0,19,376,1,40516,9h30
CallType-1,2,0,22,556,2,40516,11h
CallType-1,2,0,23,300,1,40516,11h30
CallType-1,2,0,25,394,1,40516,12h30
CallType-1,2,0,28,133,1,40516,14h
CallType-1,2,0,30,57,1,40516,15h
CallType-1,2,0,32,156,1,40516,16h
CallType-1,2,1,18,217,2,13/04/2010,9h
CallType-1,2,1,20,174,1,13/04/2010,10h
CallType-1,2,1,21,334,2,13/04/2010,10h30
CallType-1,2,1,22,245,1,13/04/2010,11h
CallType-1,2,1,23,333,1,13/04/2010,11h30
CallType-1,2,1,25,80,1,13/04/2010,12h30
CallType-1,2,1,27,222,2,13/04/2010,13h30
CallType-1,2,1,35,141,2,13/04/2010,17h30
CallType-1,2,2,19,330,1,14/04/2010,9h30
CallType-1,2,2,21,454,4,14/04/2010,10h30
CallType-1,2,2,22,168,1,14/04/2010,11h
CallType-1,2,2,23,102,2,14/04/2010,11h30
CallType-1,2,2,26,111,1,14/04/2010,13h
CallType-1,2,2,29,199,1,14/04/2010,14h30
CallType-1,2,2,30,233,1,14/04/2010,15h
CallType-1,2,2,31,355,3,14/04/2010,15h30
CallType-1,2,2,33,643,2,14/04/2010,16h30
CallType-1,2,3,19,154,1,15/04/2010,9h30
CallType-1,2,3,20,153,2,15/04/2010,10h
CallType-1,2,3,23,168,1,15/04/2010,11h30
CallType-1,2,3,24,135,2,15/04/2010,12h
CallType-1,2,3,26,121,1,15/04/2010,13h
CallType-1,2,3,31,74,1,15/04/2010,15h30
CallType-1,2,3,33,205,1,15/04/2010,16h30
CallType-1,2,4,20,182,1,16/04/2010,10h
CallType-1,2,4,27,174,1,16/04/2010,13h30
CallType-1,2,4,31,277,3,16/04/2010,15h30
CallType-1,2,4,32,835,1,16/04/2010,16h
CallType-1,3,0,20,521,1,19/04/2010,10h
CallType-1,3,0,21,299,3,19/04/2010,10h30
CallType-1,3,0,22,111,1,19/04/2010,11h
CallType-1,3,0,28,264,2,19/04/2010,14h
CallType-1,3,0,31,173,1,19/04/2010,15h30
CallType-1,3,0,32,278,2,19/04/2010,16h
CallType-1,3,1,18,143,1,20/04/2010,9h
CallType-1,3,1,20,311,1,20/04/2010,10h
CallType-1,3,1,22,253,2,20/04/2010,11h
CallType-1,3,1,23,322,1,20/04/2010,11h30
CallType-1,3,1,28,184,1,20/04/2010,14h
CallType-1,3,1,29,740,1,20/04/2010,14h30
CallType-1,3,1,35,340,1,20/04/2010,17h30
CallType-1,3,2,20,268,1,21/04/2010,10h
CallType-1,3,2,22,276,2,21/04/2010,11h
CallType-1,3,2,23,282,1,21/04/2010,11h30
CallType-1,3,2,30,355,1,21/04/2010,15h
CallType-1,3,2,37,329,2,21/04/2010,18h30
CallType-1,3,3,17,227,2,22/04/2010,8h30
CallType-1,3,3,18,99,1,22/04/2010,9h
CallType-1,3,3,19,307,1,22/04/2010,9h30
CallType-1,3,3,20,324,2,22/04/2010,10h
CallType-1,3,3,21,376,1,22/04/2010,10h30
CallType-1,3,3,27,145,1,22/04/2010,13h30
CallType-1,3,3,28,63,1,22/04/2010,14h
CallType-1,3,3,29,252,1,22/04/2010,14h30
CallType-1,3,3,32,362,2,22/04/2010,16h
CallType-1,3,3,33,69,1,22/04/2010,16h30
CallType-1,3,4,18,94,1,23/04/2010,9h
CallType-1,3,4,19,127,2,23/04/2010,9h30
CallType-1,3,4,20,255,1,23/04/2010,10h
CallType-1,3,4,28,103,2,23/04/2010,14h
CallType-1,3,4,29,231,4,23/04/2010,14h30
CallType-18,0,0,19,123,1,29/03/2010,9h30
CallType-18,0,0,21,248,1,29/03/2010,10h30
CallType-18,0,0,22,111,3,29/03/2010,11h
CallType-18,0,0,23,229,2,29/03/2010,11h30
CallType-18,0,0,29,190,1,29/03/2010,14h30
CallType-18,0,0,31,35,1,29/03/2010,15h30
CallType-18,0,0,34,330,1,29/03/2010,17h
CallType-18,0,1,20,180,2,30/03/2010,10h
CallType-18,0,1,22,193,2,30/03/2010,11h
CallType-18,0,1,23,463,1,30/03/2010,11h30
CallType-18,0,1,24,197,1,30/03/2010,12h
CallType-18,0,1,29,680,2,30/03/2010,14h30
CallType-18,0,1,30,274,3,30/03/2010,15h
CallType-18,0,1,33,40,2,30/03/2010,16h30
CallType-18,0,1,34,1221,1,30/03/2010,17h
CallType-18,0,2,18,319,1,31/03/2010,9h
CallType-18,0,2,19,380,1,31/03/2010,9h30
CallType-18,0,2,20,330,1,31/03/2010,10h
CallType-18,0,2,21,58,2,31/03/2010,10h30
CallType-18,0,2,22,248,1,31/03/2010,11h
CallType-18,0,2,23,121,1,31/03/2010,11h30
CallType-18,0,2,27,317,1,31/03/2010,13h30
CallType-18,0,2,31,144,2,31/03/2010,15h30
CallType-18,0,2,32,128,2,31/03/2010,16h
CallType-18,0,2,33,68,3,31/03/2010,16h30
CallType-18,0,3,18,67,1,40182,9h
CallType-18,0,3,19,205,1,40182,9h30
CallType-18,0,3,21,109,1,40182,10h30
CallType-18,0,3,23,664,2,40182,11h30
CallType-18,0,3,24,136,1,40182,12h
CallType-18,0,3,29,143,2,40182,14h30
CallType-18,0,3,30,350,3,40182,15h
CallType-18,0,3,32,125,1,40182,16h
CallType-18,0,3,33,85,1,40182,16h30
CallType-18,0,3,34,172,1,40182,17h
CallType-18,0,4,17,125,1,40213,8h30
CallType-18,0,4,18,84,3,40213,9h
CallType-18,0,4,20,330,1,40213,10h
CallType-18,0,4,21,304,1,40213,10h30
CallType-18,0,4,22,270,4,40213,11h
CallType-18,0,4,23,147,5,40213,11h30
CallType-18,0,4,28,79,1,40213,14h
CallType-18,0,4,29,291,2,40213,14h30
CallType-18,0,4,30,305,2,40213,15h
CallType-18,0,4,31,228,1,40213,15h30
CallType-18,0,4,33,38,1,40213,16h30
CallType-18,0,4,34,268,1,40213,17h
CallType-18,1,0,18,442,1,40302,9h
CallType-18,1,0,21,90,3,40302,10h30
CallType-18,1,0,22,160,4,40302,11h
CallType-18,1,0,23,311,3,40302,11h30
CallType-18,1,0,24,150,1,40302,12h
CallType-18,1,0,25,274,1,40302,12h30
CallType-18,1,0,29,99,1,40302,14h30
CallType-18,1,0,31,199,3,40302,15h30
CallType-18,1,0,33,121,3,40302,16h30
CallType-18,1,0,35,103,1,40302,17h30
CallType-18,1,1,17,302,2,40333,8h30
CallType-18,1,1,18,220,2,40333,9h
CallType-18,1,1,19,110,1,40333,9h30
CallType-18,1,1,20,273,2,40333,10h
CallType-18,1,1,21,207,2,40333,10h30
CallType-18,1,1,22,54,1,40333,11h
CallType-18,1,1,23,253,1,40333,11h30
CallType-18,1,1,24,260,1,40333,12h
CallType-18,1,1,28,330,2,40333,14h
CallType-18,1,1,30,192,3,40333,15h
CallType-18,1,1,32,428,3,40333,16h
CallType-18,1,1,34,63,2,40333,17h
CallType-18,1,1,35,330,1,40333,17h30
CallType-18,1,2,19,259,2,40363,9h30
CallType-18,1,2,20,352,5,40363,10h
CallType-18,1,2,21,330,2,40363,10h30
CallType-18,1,2,22,209,4,40363,11h
CallType-18,1,2,28,351,1,40363,14h
CallType-18,1,2,29,219,1,40363,14h30
CallType-18,1,2,30,97,1,40363,15h
CallType-18,1,2,31,330,1,40363,15h30
CallType-18,1,3,17,75,1,40394,8h30
CallType-18,1,3,18,150,4,40394,9h
CallType-18,1,3,21,60,1,40394,10h30
CallType-18,1,3,22,174,7,40394,11h
CallType-18,1,3,23,99,2,40394,11h30
CallType-18,1,3,26,375,1,40394,13h
CallType-18,1,3,28,289,2,40394,14h
CallType-18,1,3,30,107,3,40394,15h
CallType-18,1,3,32,330,1,40394,16h
CallType-18,1,4,21,210,2,40425,10h30
CallType-18,1,4,22,326,1,40425,11h
CallType-18,1,4,23,490,2,40425,11h30
CallType-18,1,4,24,722,1,40425,12h
CallType-18,1,4,26,92,1,40425,13h
CallType-18,1,4,31,388,2,40425,15h30
CallType-18,1,4,32,226,2,40425,16h
CallType-18,2,0,18,442,1,40516,9h
CallType-18,2,0,21,90,3,40516,10h30
CallType-18,2,0,22,160,4,40516,11h
CallType-18,2,0,23,311,3,40516,11h30
CallType-18,2,0,24,150,1,40516,12h
CallType-18,2,0,25,274,1,40516,12h30
CallType-18,2,0,29,99,1,40516,14h30
CallType-18,2,0,31,199,3,40516,15h30
CallType-18,2,0,33,121,3,40516,16h30
CallType-18,2,0,35,103,1,40516,17h30
CallType-18,2,1,21,330,1,13/04/2010,10h30
CallType-18,2,1,22,330,1,13/04/2010,11h
CallType-18,2,1,23,279,2,13/04/2010,11h30
CallType-18,2,1,29,330,1,13/04/2010,14h30
CallType-18,2,2,21,330,1,14/04/2010,10h30
CallType-18,2,2,22,342,2,14/04/2010,11h
CallType-18,2,2,31,330,1,14/04/2010,15h30
CallType-18,2,2,32,321,1,14/04/2010,16h
CallType-18,2,3,18,185,1,15/04/2010,9h
CallType-18,2,3,19,392,1,15/04/2010,9h30
CallType-18,2,3,20,330,1,15/04/2010,10h
CallType-18,2,3,23,707,2,15/04/2010,11h30
CallType-18,2,3,28,381,2,15/04/2010,14h
CallType-18,2,3,30,330,1,15/04/2010,15h
CallType-18,2,3,31,188,1,15/04/2010,15h30
CallType-18,2,3,32,1435,2,15/04/2010,16h
CallType-18,2,4,19,341,3,16/04/2010,9h30
CallType-18,2,4,20,330,1,16/04/2010,10h
CallType-18,2,4,21,330,1,16/04/2010,10h30
CallType-18,2,4,22,330,1,16/04/2010,11h
CallType-18,2,4,23,670,1,16/04/2010,11h30
CallType-18,2,4,28,330,1,16/04/2010,14h
CallType-18,3,0,29,330,2,19/04/2010,14h30
CallType-18,3,0,30,330,1,19/04/2010,15h
CallType-18,3,1,22,63,1,20/04/2010,11h
CallType-18,3,1,24,167,1,20/04/2010,12h
CallType-18,3,1,29,57,1,20/04/2010,14h30
CallType-18,3,1,32,174,1,20/04/2010,16h
CallType-18,3,2,22,385,3,21/04/2010,11h
CallType-18,3,2,23,282,1,21/04/2010,11h30
CallType-18,3,3,18,128,2,22/04/2010,9h
CallType-18,3,3,19,142,1,22/04/2010,9h30
CallType-18,3,3,21,95,2,22/04/2010,10h30
CallType-18,3,3,22,187,1,22/04/2010,11h
CallType-18,3,3,24,182,1,22/04/2010,12h
CallType-18,3,3,32,191,1,22/04/2010,16h
CallType-18,3,4,19,119,1,23/04/2010,9h30
CallType-18,3,4,20,203,1,23/04/2010,10h
CallType-18,3,4,21,109,2,23/04/2010,10h30
CallType-18,3,4,22,179,2,23/04/2010,11h
CallType-18,3,4,23,128,1,23/04/2010,11h30
CallType-18,3,4,30,197,1,23/04/2010,15h
CallType-18,3,4,32,240,1,23/04/2010,16h
CallType-2,0,0,17,192,7,29/03/2010,8h30
CallType-2,0,0,18,173,4,29/03/2010,9h
CallType-2,0,0,19,92,5,29/03/2010,9h30
CallType-2,0,0,20,187,3,29/03/2010,10h
CallType-2,0,0,21,210,4,29/03/2010,10h30
CallType-2,0,0,22,220,7,29/03/2010,11h
CallType-2,0,0,23,264,6,29/03/2010,11h30
CallType-2,0,0,24,209,4,29/03/2010,12h
CallType-2,0,0,25,378,1,29/03/2010,12h30
CallType-2,0,0,26,322,5,29/03/2010,13h
CallType-2,0,0,27,194,2,29/03/2010,13h30
CallType-2,0,0,28,190,5,29/03/2010,14h
CallType-2,0,0,29,267,10,29/03/2010,14h30
CallType-2,0,0,30,214,7,29/03/2010,15h
CallType-2,0,0,31,282,2,29/03/2010,15h30
CallType-2,0,0,32,270,8,29/03/2010,16h
CallType-2,0,0,33,227,7,29/03/2010,16h30
CallType-2,0,0,34,341,3,29/03/2010,17h
CallType-2,0,0,35,192,6,29/03/2010,17h30
CallType-2,0,0,36,305,3,29/03/2010,18h
CallType-2,0,0,37,111,1,29/03/2010,18h30
CallType-2,0,1,17,188,4,30/03/2010,8h30
CallType-2,0,1,18,155,2,30/03/2010,9h
CallType-2,0,1,19,222,10,30/03/2010,9h30
CallType-2,0,1,20,156,4,30/03/2010,10h
CallType-2,0,1,21,197,8,30/03/2010,10h30
CallType-2,0,1,22,247,7,30/03/2010,11h
CallType-2,0,1,23,218,3,30/03/2010,11h30
CallType-2,0,1,25,402,6,30/03/2010,12h30
CallType-2,0,1,26,176,2,30/03/2010,13h
CallType-2,0,1,27,249,8,30/03/2010,13h30
CallType-2,0,1,28,386,5,30/03/2010,14h
CallType-2,0,1,29,240,6,30/03/2010,14h30
CallType-2,0,1,30,237,6,30/03/2010,15h
CallType-2,0,1,31,162,3,30/03/2010,15h30
CallType-2,0,1,32,295,2,30/03/2010,16h
CallType-2,0,1,33,260,5,30/03/2010,16h30
CallType-2,0,1,34,391,1,30/03/2010,17h
CallType-2,0,1,35,295,11,30/03/2010,17h30
CallType-2,0,1,36,285,4,30/03/2010,18h
CallType-2,0,1,37,220,3,30/03/2010,18h30
CallType-2,0,2,17,173,5,31/03/2010,8h30
CallType-2,0,2,18,125,2,31/03/2010,9h
CallType-2,0,2,19,200,3,31/03/2010,9h30
CallType-2,0,2,20,164,3,31/03/2010,10h
CallType-2,0,2,21,180,10,31/03/2010,10h30
CallType-2,0,2,22,411,4,31/03/2010,11h
CallType-2,0,2,23,335,6,31/03/2010,11h30
CallType-2,0,2,24,203,6,31/03/2010,12h
CallType-2,0,2,25,330,1,31/03/2010,12h30
CallType-2,0,2,26,222,3,31/03/2010,13h
CallType-2,0,2,27,198,5,31/03/2010,13h30
CallType-2,0,2,28,300,6,31/03/2010,14h
CallType-2,0,2,29,325,10,31/03/2010,14h30
CallType-2,0,2,30,192,7,31/03/2010,15h
CallType-2,0,2,31,203,12,31/03/2010,15h30
CallType-2,0,2,32,316,7,31/03/2010,16h
CallType-2,0,2,33,249,5,31/03/2010,16h30
CallType-2,0,2,34,188,5,31/03/2010,17h
CallType-2,0,2,35,228,2,31/03/2010,17h30
CallType-2,0,2,36,553,3,31/03/2010,18h
CallType-2,0,2,37,354,3,31/03/2010,18h30
CallType-2,0,3,17,143,2,40182,8h30
CallType-2,0,3,18,229,6,40182,9h
CallType-2,0,3,19,177,4,40182,9h30
CallType-2,0,3,20,280,7,40182,10h
CallType-2,0,3,21,179,3,40182,10h30
CallType-2,0,3,22,221,8,40182,11h
CallType-2,0,3,23,384,5,40182,11h30
CallType-2,0,3,24,206,3,40182,12h
CallType-2,0,3,25,279,3,40182,12h30
CallType-2,0,3,26,348,1,40182,13h
CallType-2,0,3,27,227,7,40182,13h30
CallType-2,0,3,28,137,3,40182,14h
CallType-2,0,3,29,78,1,40182,14h30
CallType-2,0,3,30,173,4,40182,15h
CallType-2,0,3,31,305,8,40182,15h30
CallType-2,0,3,32,252,2,40182,16h
CallType-2,0,3,33,494,2,40182,16h30
CallType-2,0,3,34,753,3,40182,17h
CallType-2,0,3,35,215,4,40182,17h30
CallType-2,0,3,36,564,1,40182,18h
CallType-2,0,4,17,192,2,40213,8h30
CallType-2,0,4,18,288,2,40213,9h
CallType-2,0,4,19,148,5,40213,9h30
CallType-2,0,4,20,267,8,40213,10h
CallType-2,0,4,21,322,6,40213,10h30
CallType-2,0,4,22,195,8,40213,11h
CallType-2,0,4,23,165,5,40213,11h30
CallType-2,0,4,24,111,3,40213,12h
CallType-2,0,4,25,127,1,40213,12h30
CallType-2,0,4,26,209,4,40213,13h
CallType-2,0,4,27,267,2,40213,13h30
CallType-2,0,4,28,295,3,40213,14h
CallType-2,0,4,29,266,11,40213,14h30
CallType-2,0,4,30,354,5,40213,15h
CallType-2,0,4,31,223,5,40213,15h30
CallType-2,0,4,32,199,4,40213,16h
CallType-2,0,4,33,117,1,40213,16h30
CallType-2,0,4,34,341,1,40213,17h
CallType-2,0,4,35,291,2,40213,17h30
CallType-2,0,4,36,456,1,40213,18h
CallType-2,1,0,17,282,6,40302,8h30
CallType-2,1,0,18,244,4,40302,9h
CallType-2,1,0,19,258,3,40302,9h30
CallType-2,1,0,20,275,7,40302,10h
CallType-2,1,0,21,233,12,40302,10h30
CallType-2,1,0,22,114,3,40302,11h
CallType-2,1,0,23,296,3,40302,11h30
CallType-2,1,0,24,139,1,40302,12h
CallType-2,1,0,25,360,2,40302,12h30
CallType-2,1,0,26,193,1,40302,13h
CallType-2,1,0,27,384,3,40302,13h30
CallType-2,1,0,28,390,3,40302,14h
CallType-2,1,0,29,253,7,40302,14h30
CallType-2,1,0,30,190,6,40302,15h
CallType-2,1,0,31,171,5,40302,15h30
CallType-2,1,0,32,153,5,40302,16h
CallType-2,1,0,33,275,4,40302,16h30
CallType-2,1,0,34,279,4,40302,17h
CallType-2,1,0,35,251,2,40302,17h30
CallType-2,1,0,36,138,4,40302,18h
CallType-2,1,1,17,217,5,40333,8h30
CallType-2,1,1,18,202,13,40333,9h
CallType-2,1,1,19,199,4,40333,9h30
CallType-2,1,1,20,326,7,40333,10h
CallType-2,1,1,21,272,8,40333,10h30
CallType-2,1,1,22,300,7,40333,11h
CallType-2,1,1,23,297,7,40333,11h30
CallType-2,1,1,24,488,6,40333,12h
CallType-2,1,1,25,141,4,40333,12h30
CallType-2,1,1,26,249,3,40333,13h
CallType-2,1,1,27,176,3,40333,13h30
CallType-2,1,1,28,192,6,40333,14h
CallType-2,1,1,29,295,7,40333,14h30
CallType-2,1,1,30,346,10,40333,15h
CallType-2,1,1,31,361,5,40333,15h30
CallType-2,1,1,32,243,5,40333,16h
CallType-2,1,1,34,455,1,40333,17h
CallType-2,1,1,35,305,1,40333,17h30
CallType-2,1,1,36,412,2,40333,18h
CallType-2,1,2,17,200,2,40363,8h30
CallType-2,1,2,18,140,4,40363,9h
CallType-2,1,2,19,363,5,40363,9h30
CallType-2,1,2,20,245,3,40363,10h
CallType-2,1,2,21,361,6,40363,10h30
CallType-2,1,2,22,271,3,40363,11h
CallType-2,1,2,23,329,6,40363,11h30
CallType-2,1,2,24,174,2,40363,12h
CallType-2,1,2,25,236,2,40363,12h30
CallType-2,1,2,26,325,3,40363,13h
CallType-2,1,2,27,380,8,40363,13h30
CallType-2,1,2,28,275,5,40363,14h
CallType-2,1,2,29,153,6,40363,14h30
CallType-2,1,2,30,155,11,40363,15h
CallType-2,1,2,31,323,4,40363,15h30
CallType-2,1,2,32,226,3,40363,16h
CallType-2,1,2,33,240,4,40363,16h30
CallType-2,1,2,34,250,6,40363,17h
