objectId,week,dayIndex,timeSlotIndex,numberCalls,date,timeSlotLabel
CallType-10,0,0,28,19,29/03/2010,14h
CallType-10,0,0,29,30,29/03/2010,14h30
CallType-10,0,0,30,38,29/03/2010,15h
CallType-10,0,0,31,28,29/03/2010,15h30
CallType-10,0,0,32,23,29/03/2010,16h
CallType-10,0,0,33,24,29/03/2010,16h30
CallType-10,0,0,34,15,29/03/2010,17h
CallType-10,0,0,35,13,29/03/2010,17h30
CallType-10,0,0,36,4,29/03/2010,18h
CallType-10,0,0,37,6,29/03/2010,18h30
CallType-10,0,1,17,4,30/03/2010,8h30
CallType-10,0,1,18,7,30/03/2010,9h
CallType-10,0,1,19,18,30/03/2010,9h30
CallType-10,0,1,20,39,30/03/2010,10h
CallType-10,0,1,21,36,30/03/2010,10h30
CallType-10,0,1,22,28,30/03/2010,11h
CallType-10,0,1,23,33,30/03/2010,11h30
CallType-10,0,1,24,6,30/03/2010,12h
CallType-10,0,1,25,5,30/03/2010,12h30
CallType-10,0,1,26,6,30/03/2010,13h
CallType-10,0,1,27,10,30/03/2010,13h30
CallType-10,0,1,28,15,30/03/2010,14h
CallType-10,0,1,29,31,30/03/2010,14h30
CallType-10,0,1,30,31,30/03/2010,15h
CallType-10,0,1,31,29,30/03/2010,15h30
CallType-10,0,1,32,28,30/03/2010,16h
CallType-10,0,1,33,24,30/03/2010,16h30
CallType-10,0,1,34,19,30/03/2010,17h
CallType-10,0,1,35,13,30/03/2010,17h30
CallType-10,0,1,36,2,30/03/2010,18h
CallType-10,0,1,37,3,30/03/2010,18h30
CallType-10,0,1,38,1,30/03/2010,19h
CallType-10,0,2,17,5,31/03/2010,8h30
CallType-10,0,2,18,1,31/03/2010,9h
CallType-10,0,2,19,3,31/03/2010,9h30
CallType-10,0,2,20,20,31/03/2010,10h
CallType-10,0,2,21,29,31/03/2010,10h30
CallType-10,0,2,22,18,31/03/2010,11h
CallType-10,0,2,23,28,31/03/2010,11h30
CallType-10,0,2,24,5,31/03/2010,12h
CallType-10,0,2,25,1,31/03/2010,12h30
CallType-10,0,2,26,5,31/03/2010,13h
CallType-10,0,2,27,2,31/03/2010,13h30
CallType-10,0,2,28,20,31/03/2010,14h
CallType-10,0,2,29,20,31/03/2010,14h30
CallType-10,0,2,30,31,31/03/2010,15h
CallType-10,0,2,31,27,31/03/2010,15h30
CallType-10,0,2,32,28,31/03/2010,16h
CallType-10,0,2,33,29,31/03/2010,16h30
CallType-10,0,2,34,19,31/03/2010,17h
CallType-10,0,2,35,19,31/03/2010,17h30
CallType-10,0,2,36,5,31/03/2010,18h
CallType-10,0,2,37,1,31/03/2010,18h30
CallType-10,0,3,17,1,40182,8h30
CallType-10,0,3,18,15,40182,9h
CallType-10,0,3,19,4,40182,9h30
CallType-10,0,3,20,18,40182,10h
CallType-10,0,3,21,19,40182,10h30
CallType-10,0,3,22,28,40182,11h
CallType-10,0,3,23,22,40182,11h30
CallType-10,0,3,24,11,40182,12h
CallType-10,0,3,25,1,40182,12h30
CallType-10,0,3,26,6,40182,13h
CallType-10,0,3,27,14,40182,13h30
CallType-10,0,3,28,17,40182,14h
CallType-10,0,3,29,32,40182,14h30
CallType-10,0,3,30,38,40182,15h
CallType-10,0,3,31,27,40182,15h30
CallType-10,0,3,32,20,40182,16h
CallType-10,0,3,33,18,40182,16h30
CallType-10,0,3,34,12,40182,17h
CallType-10,0,3,35,10,40182,17h30
CallType-10,0,3,36,5,40182,18h
CallType-10,0,3,37,1,40182,18h30
CallType-10,0,4,17,1,40213,8h30
CallType-10,0,4,18,8,40213,9h
CallType-10,0,4,19,8,40213,9h30
CallType-10,0,4,20,23,40213,10h
CallType-10,0,4,21,33,40213,10h30
CallType-10,0,4,22,24,40213,11h
CallType-10,0,4,23,21,40213,11h30
CallType-10,0,4,24,16,40213,12h
CallType-10,0,4,25,6,40213,12h30
CallType-10,0,4,26,8,40213,13h
CallType-10,0,4,27,31,40213,13h30
CallType-10,0,4,28,19,40213,14h
CallType-10,0,4,29,27,40213,14h30
CallType-10,0,4,30,24,40213,15h
CallType-10,0,4,31,19,40213,15h30
CallType-10,0,4,32,6,40213,16h
CallType-10,0,4,33,10,40213,16h30
CallType-10,0,4,34,19,40213,17h
CallType-10,0,4,35,12,40213,17h30
CallType-10,0,4,36,1,40213,18h
CallType-10,0,4,37,1,40213,18h30
CallType-10,1,0,17,6,40302,8h30
CallType-10,1,0,18,6,40302,9h
CallType-10,1,0,19,12,40302,9h30
CallType-10,1,0,20,13,40302,10h
CallType-10,1,0,21,7,40302,10h30
CallType-10,1,0,22,11,40302,11h
CallType-10,1,0,23,13,40302,11h30
CallType-10,1,0,24,13,40302,12h
CallType-10,1,0,25,6,40302,12h30
CallType-10,1,0,26,5,40302,13h
CallType-10,1,0,27,2,40302,13h30
CallType-10,1,0,28,14,40302,14h
CallType-10,1,0,29,21,40302,14h30
CallType-10,1,0,30,22,40302,15h
CallType-10,1,0,31,14,40302,15h30
CallType-10,1,0,32,23,40302,16h
CallType-10,1,0,33,25,40302,16h30
CallType-10,1,0,34,21,40302,17h
CallType-10,1,0,35,12,40302,17h30
CallType-10,1,0,36,6,40302,18h
CallType-10,1,0,37,2,40302,18h30
CallType-10,1,1,17,6,40333,8h30
CallType-10,1,1,18,10,40333,9h
CallType-10,1,1,19,23,40333,9h30
CallType-10,1,1,20,29,40333,10h
CallType-10,1,1,21,21,40333,10h30
CallType-10,1,1,22,27,40333,11h
CallType-10,1,1,23,39,40333,11h30
CallType-10,1,1,24,17,40333,12h
CallType-10,1,1,25,3,40333,12h30
CallType-10,1,1,26,16,40333,13h
CallType-10,1,1,27,6,40333,13h30
CallType-10,1,1,28,17,40333,14h
CallType-10,1,1,29,21,40333,14h30
CallType-10,1,1,30,19,40333,15h
CallType-10,1,1,31,36,40333,15h30
CallType-10,1,1,32,31,40333,16h
CallType-10,1,1,33,50,40333,16h30
CallType-10,1,1,34,22,40333,17h
CallType-10,1,1,35,8,40333,17h30
CallType-10,1,1,36,3,40333,18h
CallType-10,1,1,37,1,40333,18h30
CallType-10,1,2,17,5,40363,8h30
CallType-10,1,2,18,14,40363,9h
CallType-10,1,2,19,14,40363,9h30
CallType-10,1,2,20,24,40363,10h
CallType-10,1,2,21,34,40363,10h30
CallType-10,1,2,22,40,40363,11h
CallType-10,1,2,23,47,40363,11h30
CallType-10,1,2,24,24,40363,12h
CallType-10,1,2,25,11,40363,12h30
CallType-10,1,2,26,11,40363,13h
CallType-10,1,2,27,16,40363,13h30
CallType-10,1,2,28,22,40363,14h
CallType-10,1,2,29,39,40363,14h30
CallType-10,1,2,30,30,40363,15h
CallType-10,1,2,31,33,40363,15h30
CallType-10,1,2,32,37,40363,16h
CallType-10,1,2,33,36,40363,16h30
CallType-10,1,2,34,18,40363,17h
CallType-10,1,2,35,21,40363,17h30
CallType-10,1,2,36,7,40363,18h
CallType-10,1,2,37,6,40363,18h30
CallType-10,1,3,17,4,40394,8h30
CallType-10,1,3,18,20,40394,9h
CallType-10,1,3,19,16,40394,9h30
CallType-10,1,3,20,21,40394,10h
CallType-10,1,3,21,32,40394,10h30
CallType-10,1,3,22,41,40394,11h
CallType-10,1,3,23,31,40394,11h30
CallType-10,1,3,24,30,40394,12h
CallType-10,1,3,25,5,40394,12h30
CallType-10,1,3,26,4,40394,13h
CallType-10,1,3,27,8,40394,13h30
CallType-10,1,3,28,28,40394,14h
CallType-10,1,3,29,27,40394,14h30
CallType-10,1,3,30,18,40394,15h
CallType-10,1,3,31,29,40394,15h30
CallType-10,1,3,32,30,40394,16h
CallType-10,1,3,33,31,40394,16h30
CallType-10,1,3,34,19,40394,17h
CallType-10,1,3,35,37,40394,17h30
CallType-10,1,3,36,12,40394,18h
CallType-10,1,4,17,20,40425,8h30
CallType-10,1,4,18,16,40425,9h
CallType-10,1,4,19,12,40425,9h30
CallType-10,1,4,20,7,40425,10h
CallType-10,1,4,21,12,40425,10h30
CallType-10,1,4,22,24,40425,11h
CallType-10,1,4,23,32,40425,11h30
CallType-10,1,4,24,17,40425,12h
CallType-10,1,4,26,1,40425,13h
CallType-10,1,4,27,14,40425,13h30
CallType-10,1,4,28,28,40425,14h
CallType-10,1,4,29,20,40425,14h30
CallType-10,1,4,30,23,40425,15h
CallType-10,1,4,31,23,40425,15h30
CallType-10,1,4,32,19,40425,16h
CallType-10,1,4,33,19,40425,16h30
CallType-10,1,4,34,4,40425,17h
CallType-10,1,4,35,1,40425,17h30
CallType-10,1,5,24,1,40455,12h
CallType-10,2,0,17,6,40516,8h30
CallType-10,2,0,18,6,40516,9h
CallType-10,2,0,19,12,40516,9h30
CallType-10,2,0,20,13,40516,10h
CallType-10,2,0,21,7,40516,10h30
CallType-10,2,0,22,11,40516,11h
CallType-10,2,0,23,13,40516,11h30
CallType-10,2,0,24,13,40516,12h
CallType-10,2,0,25,6,40516,12h30
CallType-10,2,0,26,5,40516,13h
CallType-10,2,0,27,2,40516,13h30
CallType-10,2,0,28,14,40516,14h
CallType-10,2,0,29,21,40516,14h30
CallType-10,2,0,30,22,40516,15h
CallType-10,2,0,31,14,40516,15h30
CallType-10,2,0,32,23,40516,16h
CallType-10,2,0,33,25,40516,16h30
CallType-10,2,0,34,21,40516,17h
CallType-10,2,0,35,12,40516,17h30
CallType-10,2,0,36,6,40516,18h
CallType-10,2,0,37,2,40516,18h30
CallType-10,2,1,17,8,13/04/2010,8h30
CallType-10,2,1,18,6,13/04/2010,9h
CallType-10,2,1,19,10,13/04/2010,9h30
CallType-10,2,1,20,18,13/04/2010,10h
CallType-10,2,1,21,39,13/04/2010,10h30
CallType-10,2,1,22,46,13/04/2010,11h
CallType-10,2,1,23,30,13/04/2010,11h30
CallType-10,2,1,24,20,13/04/2010,12h
CallType-10,2,1,25,4,13/04/2010,12h30
CallType-10,2,1,26,5,13/04/2010,13h
CallType-10,2,1,27,20,13/04/2010,13h30
CallType-10,2,1,28,27,13/04/2010,14h
CallType-10,2,1,29,37,13/04/2010,14h30
CallType-10,2,1,30,45,13/04/2010,15h
CallType-10,2,1,31,41,13/04/2010,15h30
CallType-10,2,1,32,32,13/04/2010,16h
CallType-10,2,1,33,32,13/04/2010,16h30
CallType-10,2,1,34,27,13/04/2010,17h
CallType-10,2,1,35,10,13/04/2010,17h30
CallType-10,2,1,36,5,13/04/2010,18h
CallType-10,2,1,37,1,13/04/2010,18h30
CallType-10,2,2,17,5,14/04/2010,8h30
CallType-10,2,2,18,6,14/04/2010,9h
CallType-10,2,2,19,18,14/04/2010,9h30
CallType-10,2,2,20,34,14/04/2010,10h
CallType-10,2,2,21,20,14/04/2010,10h30
CallType-10,2,2,22,28,14/04/2010,11h
CallType-10,2,2,23,35,14/04/2010,11h30
CallType-10,2,2,24,7,14/04/2010,12h
CallType-10,2,2,25,3,14/04/2010,12h30
CallType-10,2,2,26,2,14/04/2010,13h
CallType-10,2,2,27,6,14/04/2010,13h30
CallType-10,2,2,28,25,14/04/2010,14h
CallType-10,2,2,29,17,14/04/2010,14h30
CallType-10,2,2,30,22,14/04/2010,15h
CallType-10,2,2,31,32,14/04/2010,15h30
CallType-10,2,2,32,17,14/04/2010,16h
CallType-10,2,2,33,12,14/04/2010,16h30
CallType-10,2,2,34,12,14/04/2010,17h
CallType-10,2,2,35,3,14/04/2010,17h30
CallType-10,2,2,36,1,14/04/2010,18h
CallType-10,2,3,17,5,15/04/2010,8h30
CallType-10,2,3,18,6,15/04/2010,9h
CallType-10,2,3,19,7,15/04/2010,9h30
CallType-10,2,3,20,20,15/04/2010,10h
CallType-10,2,3,21,30,15/04/2010,10h30
CallType-10,2,3,22,32,15/04/2010,11h
CallType-10,2,3,23,39,15/04/2010,11h30
CallType-10,2,3,24,11,15/04/2010,12h
CallType-10,2,3,25,5,15/04/2010,12h30
CallType-10,2,3,26,8,15/04/2010,13h
CallType-10,2,3,27,15,15/04/2010,13h30
CallType-10,2,3,28,17,15/04/2010,14h
CallType-10,2,3,29,31,15/04/2010,14h30
CallType-10,2,3,30,46,15/04/2010,15h
CallType-10,2,3,31,27,15/04/2010,15h30
CallType-10,2,3,32,33,15/04/2010,16h
CallType-10,2,3,33,27,15/04/2010,16h30
CallType-10,2,3,34,29,15/04/2010,17h
CallType-10,2,3,35,13,15/04/2010,17h30
CallType-10,2,3,36,7,15/04/2010,18h
CallType-10,2,4,17,4,16/04/2010,8h30
CallType-10,2,4,18,6,16/04/2010,9h
CallType-10,2,4,19,3,16/04/2010,9h30
CallType-10,2,4,20,3,16/04/2010,10h
CallType-10,2,4,21,11,16/04/2010,10h30
CallType-10,2,4,22,7,16/04/2010,11h
CallType-10,2,4,23,7,16/04/2010,11h30
CallType-10,2,4,24,2,16/04/2010,12h
CallType-10,2,4,25,1,16/04/2010,12h30
CallType-10,2,4,26,1,16/04/2010,13h
CallType-10,2,4,27,6,16/04/2010,13h30
CallType-10,2,4,28,12,16/04/2010,14h
CallType-10,2,4,29,15,16/04/2010,14h30
CallType-10,2,4,30,6,16/04/2010,15h
CallType-10,2,4,31,10,16/04/2010,15h30
CallType-10,2,4,32,3,16/04/2010,16h
CallType-10,2,4,33,3,16/04/2010,16h30
CallType-10,2,4,34,13,16/04/2010,17h
CallType-10,2,4,35,2,16/04/2010,17h30
CallType-10,2,4,36,2,16/04/2010,18h
CallType-10,2,4,37,1,16/04/2010,18h30
CallType-10,2,4,38,1,16/04/2010,19h
CallType-10,2,5,19,1,17/04/2010,9h30
CallType-10,2,5,20,2,17/04/2010,10h
CallType-10,2,5,23,1,17/04/2010,11h30
CallType-10,3,0,17,1,19/04/2010,8h30
CallType-10,3,0,18,1,19/04/2010,9h
CallType-10,3,0,20,3,19/04/2010,10h
CallType-10,3,0,21,8,19/04/2010,10h30
CallType-10,3,0,22,22,19/04/2010,11h
CallType-10,3,0,23,13,19/04/2010,11h30
CallType-10,3,0,24,4,19/04/2010,12h
CallType-10,3,0,26,3,19/04/2010,13h
CallType-10,3,0,27,1,19/04/2010,13h30
CallType-10,3,0,28,4,19/04/2010,14h
CallType-10,3,0,29,17,19/04/2010,14h30
CallType-10,3,0,30,12,19/04/2010,15h
CallType-10,3,0,31,12,19/04/2010,15h30
CallType-10,3,0,32,19,19/04/2010,16h
CallType-10,3,0,33,16,19/04/2010,16h30
CallType-10,3,0,34,7,19/04/2010,17h
CallType-10,3,0,35,3,19/04/2010,17h30
CallType-10,3,0,36,12,19/04/2010,18h
CallType-10,3,0,37,1,19/04/2010,18h30
CallType-10,3,1,17,2,20/04/2010,8h30
CallType-10,3,1,18,13,20/04/2010,9h
CallType-10,3,1,19,2,20/04/2010,9h30
CallType-10,3,1,20,7,20/04/2010,10h
CallType-10,3,1,21,16,20/04/2010,10h30
CallType-10,3,1,22,18,20/04/2010,11h
CallType-10,3,1,23,15,20/04/2010,11h30
CallType-10,3,1,24,4,20/04/2010,12h
CallType-10,3,1,25,1,20/04/2010,12h30
CallType-10,3,1,26,3,20/04/2010,13h
CallType-10,3,1,27,13,20/04/2010,13h30
CallType-10,3,1,28,20,20/04/2010,14h
CallType-10,3,1,29,25,20/04/2010,14h30
CallType-10,3,1,30,19,20/04/2010,15h
CallType-10,3,1,31,21,20/04/2010,15h30
CallType-10,3,1,32,22,20/04/2010,16h
CallType-10,3,1,33,20,20/04/2010,16h30
CallType-10,3,1,34,10,20/04/2010,17h
CallType-10,3,1,35,6,20/04/2010,17h30
CallType-10,3,1,36,4,20/04/2010,18h
CallType-10,3,1,37,3,20/04/2010,18h30
CallType-10,3,2,17,2,21/04/2010,8h30
CallType-10,3,2,18,1,21/04/2010,9h
CallType-10,3,2,19,6,21/04/2010,9h30
CallType-10,3,2,20,3,21/04/2010,10h
CallType-10,3,2,21,4,21/04/2010,10h30
CallType-10,3,2,22,3,21/04/2010,11h
CallType-10,3,2,23,5,21/04/2010,11h30
CallType-10,3,2,24,2,21/04/2010,12h
CallType-10,3,2,26,3,21/04/2010,13h
CallType-10,3,2,28,3,21/04/2010,14h
CallType-10,3,2,29,12,21/04/2010,14h30
CallType-10,3,2,30,4,21/04/2010,15h
CallType-10,3,2,31,4,21/04/2010,15h30
CallType-10,3,2,32,8,21/04/2010,16h
CallType-10,3,2,33,15,21/04/2010,16h30
CallType-10,3,2,34,4,21/04/2010,17h
CallType-10,3,2,35,6,21/04/2010,17h30
CallType-10,3,2,36,1,21/04/2010,18h
CallType-10,3,3,17,3,22/04/2010,8h30
CallType-10,3,3,18,2,22/04/2010,9h
CallType-10,3,3,19,8,22/04/2010,9h30
CallType-10,3,3,20,10,22/04/2010,10h
CallType-10,3,3,21,13,22/04/2010,10h30
CallType-10,3,3,22,14,22/04/2010,11h
CallType-10,3,3,23,11,22/04/2010,11h30
CallType-10,3,3,24,2,22/04/2010,12h
CallType-10,3,3,25,2,22/04/2010,12h30
CallType-10,3,3,27,4,22/04/2010,13h30
CallType-10,3,3,28,13,22/04/2010,14h
CallType-10,3,3,29,5,22/04/2010,14h30
CallType-10,3,3,30,6,22/04/2010,15h
CallType-10,3,3,31,10,22/04/2010,15h30
CallType-10,3,3,32,16,22/04/2010,16h
CallType-10,3,3,33,11,22/04/2010,16h30
CallType-10,3,3,34,10,22/04/2010,17h
CallType-10,3,3,35,2,22/04/2010,17h30
CallType-10,3,3,36,1,22/04/2010,18h
CallType-10,3,4,17,1,23/04/2010,8h30
CallType-10,3,4,18,3,23/04/2010,9h
CallType-10,3,4,19,6,23/04/2010,9h30
CallType-10,3,4,20,7,23/04/2010,10h
CallType-10,3,4,21,8,23/04/2010,10h30
CallType-10,3,4,22,14,23/04/2010,11h
CallType-10,3,4,23,6,23/04/2010,11h30
CallType-10,3,4,24,11,23/04/2010,12h
CallType-10,3,4,25,2,23/04/2010,12h30
CallType-10,3,4,26,1,23/04/2010,13h
CallType-10,3,4,27,3,23/04/2010,13h30
CallType-10,3,4,28,5,23/04/2010,14h
CallType-10,3,4,29,6,23/04/2010,14h30
CallType-10,3,4,30,19,23/04/2010,15h
CallType-10,3,4,31,10,23/04/2010,15h30
CallType-10,3,4,32,12,23/04/2010,16h
CallType-10,3,4,33,15,23/04/2010,16h30
CallType-10,3,4,34,6,23/04/2010,17h
CallType-10,3,4,35,3,23/04/2010,17h30
CallType-10,3,4,36,1,23/04/2010,18h
CallType-11,0,0,17,3,29/03/2010,8h30
CallType-11,0,0,18,3,29/03/2010,9h
CallType-11,0,0,19,11,29/03/2010,9h30
CallType-11,0,0,20,6,29/03/2010,10h
CallType-11,0,0,21,5,29/03/2010,10h30
CallType-11,0,0,22,5,29/03/2010,11h
CallType-11,0,0,23,8,29/03/2010,11h30
CallType-11,0,0,24,6,29/03/2010,12h
CallType-11,0,0,25,2,29/03/2010,12h30
CallType-11,0,0,26,2,29/03/2010,13h
CallType-11,0,0,27,8,29/03/2010,13h30
CallType-11,0,0,28,10,29/03/2010,14h
CallType-11,0,0,29,10,29/03/2010,14h30
CallType-11,0,0,30,10,29/03/2010,15h
CallType-11,0,0,31,10,29/03/2010,15h30
CallType-11,0,0,32,4,29/03/2010,16h
CallType-11,0,0,33,8,29/03/2010,16h30
CallType-11,0,0,34,4,29/03/2010,17h
CallType-11,0,0,35,6,29/03/2010,17h30
CallType-11,0,0,36,5,29/03/2010,18h
CallType-11,0,0,37,5,29/03/2010,18h30
CallType-11,0,1,17,1,30/03/2010,8h30
CallType-11,0,1,18,4,30/03/2010,9h
CallType-11,0,1,19,12,30/03/2010,9h30
CallType-11,0,1,20,5,30/03/2010,10h
CallType-11,0,1,21,5,30/03/2010,10h30
CallType-11,0,1,22,2,30/03/2010,11h
CallType-11,0,1,23,6,30/03/2010,11h30
CallType-11,0,1,24,1,30/03/2010,12h
CallType-11,0,1,25,6,30/03/2010,12h30
CallType-11,0,1,26,3,30/03/2010,13h
CallType-11,0,1,27,4,30/03/2010,13h30
CallType-11,0,1,28,8,30/03/2010,14h
CallType-11,0,1,29,3,30/03/2010,14h30
CallType-11,0,1,30,3,30/03/2010,15h
CallType-11,0,1,31,2,30/03/2010,15h30
CallType-11,0,1,32,5,30/03/2010,16h
CallType-11,0,1,33,6,30/03/2010,16h30
CallType-11,0,1,34,10,30/03/2010,17h
CallType-11,0,1,35,10,30/03/2010,17h30
CallType-11,0,1,36,2,30/03/2010,18h
CallType-11,0,1,37,1,30/03/2010,18h30
CallType-11,0,2,18,2,31/03/2010,9h
CallType-11,0,2,19,8,31/03/2010,9h30
CallType-11,0,2,20,11,31/03/2010,10h
CallType-11,0,2,21,11,31/03/2010,10h30
CallType-11,0,2,22,6,31/03/2010,11h
CallType-11,0,2,23,5,31/03/2010,11h30
CallType-11,0,2,25,3,31/03/2010,12h30
CallType-11,0,2,26,4,31/03/2010,13h
CallType-11,0,2,27,1,31/03/2010,13h30
CallType-11,0,2,28,5,31/03/2010,14h
CallType-11,0,2,29,6,31/03/2010,14h30
CallType-11,0,2,30,1,31/03/2010,15h
CallType-11,0,2,31,3,31/03/2010,15h30
CallType-11,0,2,32,6,31/03/2010,16h
CallType-11,0,2,33,8,31/03/2010,16h30
CallType-11,0,2,34,7,31/03/2010,17h
CallType-11,0,2,35,16,31/03/2010,17h30
CallType-11,0,2,36,1,31/03/2010,18h
CallType-11,0,2,37,5,31/03/2010,18h30
CallType-11,0,2,38,1,31/03/2010,19h
CallType-11,0,3,17,3,40182,8h30
CallType-11,0,3,18,3,40182,9h
CallType-11,0,3,19,11,40182,9h30
CallType-11,0,3,20,17,40182,10h
CallType-11,0,3,21,12,40182,10h30
CallType-11,0,3,22,3,40182,11h
CallType-11,0,3,23,6,40182,11h30
CallType-11,0,3,24,1,40182,12h
CallType-11,0,3,25,1,40182,12h30
CallType-11,0,3,26,3,40182,13h
CallType-11,0,3,27,3,40182,13h30
CallType-11,0,3,28,8,40182,14h
CallType-11,0,3,29,8,40182,14h30
CallType-11,0,3,30,16,40182,15h
CallType-11,0,3,31,18,40182,15h30
CallType-11,0,3,32,5,40182,16h
CallType-11,0,3,33,21,40182,16h30
CallType-11,0,3,34,8,40182,17h
CallType-11,0,3,35,6,40182,17h30
CallType-11,0,3,36,3,40182,18h
CallType-11,0,3,37,5,40182,18h30
CallType-11,0,4,17,3,40213,8h30
CallType-11,0,4,18,8,40213,9h
CallType-11,0,4,19,32,40213,9h30
CallType-11,0,4,20,14,40213,10h
CallType-11,0,4,21,5,40213,10h30
CallType-11,0,4,22,2,40213,11h
CallType-11,0,4,23,8,40213,11h30
CallType-11,0,4,24,3,40213,12h
CallType-11,0,4,25,2,40213,12h30
CallType-11,0,4,26,4,40213,13h
CallType-11,0,4,27,2,40213,13h30
CallType-11,0,4,28,5,40213,14h
CallType-11,0,4,29,7,40213,14h30
CallType-11,0,4,30,3,40213,15h
CallType-11,0,4,31,13,40213,15h30
CallType-11,0,4,32,11,40213,16h
CallType-11,0,4,33,10,40213,16h30
CallType-11,0,4,34,4,40213,17h
CallType-11,0,4,35,10,40213,17h30
CallType-11,0,4,36,1,40213,18h
CallType-11,0,4,37,1,40213,18h30
CallType-11,0,5,17,1,40241,8h30
CallType-11,0,5,25,3,40241,12h30
CallType-11,1,0,17,5,40302,8h30
CallType-11,1,0,18,11,40302,9h
CallType-11,1,0,19,8,40302,9h30
CallType-11,1,0,20,8,40302,10h
CallType-11,1,0,21,18,40302,10h30
CallType-11,1,0,22,17,40302,11h
CallType-11,1,0,23,13,40302,11h30
CallType-11,1,0,25,3,40302,12h30
CallType-11,1,0,26,5,40302,13h
CallType-11,1,0,27,6,40302,13h30
CallType-11,1,0,28,5,40302,14h
CallType-11,1,0,29,7,40302,14h30
CallType-11,1,0,30,6,40302,15h
CallType-11,1,0,31,13,40302,15h30
CallType-11,1,0,32,13,40302,16h
CallType-11,1,0,33,15,40302,16h30
CallType-11,1,0,34,17,40302,17h
CallType-11,1,0,35,6,40302,17h30
CallType-11,1,0,36,5,40302,18h
CallType-11,1,0,37,3,40302,18h30
CallType-11,1,1,17,2,40333,8h30
CallType-11,1,1,18,15,40333,9h
CallType-11,1,1,19,3,40333,9h30
CallType-11,1,1,20,6,40333,10h
CallType-11,1,1,21,7,40333,10h30
CallType-11,1,1,22,6,40333,11h
CallType-11,1,1,23,8,40333,11h30
CallType-11,1,1,24,1,40333,12h
CallType-11,1,1,26,1,40333,13h
CallType-11,1,1,27,1,40333,13h30
CallType-11,1,1,28,6,40333,14h
CallType-11,1,1,29,6,40333,14h30
CallType-11,1,1,30,7,40333,15h
CallType-11,1,1,31,8,40333,15h30
CallType-11,1,1,32,11,40333,16h
CallType-11,1,1,33,3,40333,16h30
CallType-11,1,1,34,1,40333,17h
CallType-11,1,1,35,11,40333,17h30
CallType-11,1,1,36,5,40333,18h
CallType-11,1,1,37,4,40333,18h30
CallType-11,1,1,38,1,40333,19h
CallType-11,1,2,17,1,40363,8h30
CallType-11,1,2,18,16,40363,9h
CallType-11,1,2,19,2,40363,9h30
CallType-11,1,2,20,4,40363,10h
CallType-11,1,2,21,10,40363,10h30
CallType-11,1,2,22,5,40363,11h
CallType-11,1,2,23,18,40363,11h30
CallType-11,1,2,24,2,40363,12h
CallType-11,1,2,25,4,40363,12h30
CallType-11,1,2,26,14,40363,13h
CallType-11,1,2,27,1,40363,13h30
CallType-11,1,2,28,4,40363,14h
CallType-11,1,2,29,1,40363,14h30
CallType-11,1,2,30,3,40363,15h
CallType-11,1,2,31,5,40363,15h30
CallType-11,1,2,32,2,40363,16h
CallType-11,1,2,33,12,40363,16h30
CallType-11,1,2,34,12,40363,17h
CallType-11,1,2,35,6,40363,17h30
CallType-11,1,2,36,5,40363,18h
CallType-11,1,2,37,3,40363,18h30
CallType-11,1,3,17,7,40394,8h30
CallType-11,1,3,18,5,40394,9h
CallType-11,1,3,19,2,40394,9h30
CallType-11,1,3,20,4,40394,10h
CallType-11,1,3,21,14,40394,10h30
CallType-11,1,3,22,8,40394,11h
CallType-11,1,3,23,14,40394,11h30
CallType-11,1,3,24,2,40394,12h
CallType-11,1,3,25,1,40394,12h30
CallType-11,1,3,26,3,40394,13h
CallType-11,1,3,27,3,40394,13h30
CallType-11,1,3,28,5,40394,14h
CallType-11,1,3,29,6,40394,14h30
CallType-11,1,3,30,3,40394,15h
CallType-11,1,3,31,10,40394,15h30
CallType-11,1,3,32,5,40394,16h
CallType-11,1,3,33,8,40394,16h30
CallType-11,1,3,34,1,40394,17h
CallType-11,1,3,35,8,40394,17h30
CallType-11,1,3,36,8,40394,18h
CallType-11,1,3,37,4,40394,18h30
CallType-11,1,4,17,2,40425,8h30
CallType-11,1,4,18,5,40425,9h
CallType-11,1,4,19,10,40425,9h30
CallType-11,1,4,20,5,40425,10h
CallType-11,1,4,21,19,40425,10h30
CallType-11,1,4,22,10,40425,11h
CallType-11,1,4,23,1,40425,11h30
CallType-11,1,4,24,1,40425,12h
CallType-11,1,4,25,4,40425,12h30
CallType-11,1,4,26,6,40425,13h
CallType-11,1,4,27,3,40425,13h30
CallType-11,1,4,28,1,40425,14h
CallType-11,1,4,29,3,40425,14h30
CallType-11,1,4,31,5,40425,15h30
CallType-11,1,4,33,6,40425,16h30
CallType-11,1,4,34,11,40425,17h
CallType-11,1,4,35,6,40425,17h30
CallType-11,1,4,36,3,40425,18h
CallType-11,1,4,37,1,40425,18h30
CallType-11,2,0,17,5,40516,8h30
CallType-11,2,0,18,11,40516,9h
CallType-11,2,0,19,8,40516,9h30
CallType-11,2,0,20,8,40516,10h
CallType-11,2,0,21,18,40516,10h30
CallType-11,2,0,22,17,40516,11h
CallType-11,2,0,23,13,40516,11h30
CallType-11,2,0,25,3,40516,12h30
CallType-11,2,0,26,5,40516,13h
CallType-11,2,0,27,6,40516,13h30
CallType-11,2,0,28,5,40516,14h
CallType-11,2,0,29,7,40516,14h30
CallType-11,2,0,30,6,40516,15h
