dcId,customerId,costPerUnit
30044,65807,1020.00
32203,65807,1469.65
35215,65807,796.57
38109,65807,416.36
40601,65807,835.28
44035,65807,1193.89
45401,65807,940.47
47906,65807,738.98
48180,65807,1144.62
52001,65807,708.41
53511,65807,779.15
60623,65807,789.01
63376,65807,329.54
74012,65807,283.59
75221,65807,653.26
80126,65807,1176.87
85032,65807,1938.79
90201,65807,2544.23
94104,65807,2865.05
97301,65807,2935.39
02301,66062,2272.66
06010,66062,2091.86
07087,66062,1989.02
10025,66062,1994.31
19143,66062,1877.97
21234,66062,1754.80
27406,66062,1516.18
29445,66062,1648.43
30044,66062,1236.10
32203,66062,1705.76
35215,66062,1037.33
38109,66062,663.72
40601,66062,962.85
44035,66062,1240.81
45401,66062,1020.98
47906,66062,776.47
48180,66062,1161.84
52001,66062,594.10
53511,66062,705.15
60623,66062,762.32
63376,66062,399.86
74012,66062,360.36
75221,66062,783.63
80126,66062,988.07
85032,66062,1838.94
90201,66062,2416.22
94104,66062,2692.06
97301,66062,2711.20
02301,70065,2434.72
06010,70065,2256.88
07087,70065,2111.49
10025,70065,2117.17
19143,70065,1959.37
21234,70065,1814.26
27406,70065,1317.81
29445,70065,1140.72
30044,70065,818.88
32203,70065,922.11
35215,70065,549.38
38109,70065,625.37
40601,70065,1153.30
44035,70065,1628.10
45401,70065,1356.03
47906,70065,1335.78
48180,70065,1668.37
52001,70065,1551.05
53511,70065,1557.79
60623,70065,1490.97
63376,70065,1090.13
74012,70065,947.20
75221,70065,776.82
80126,70065,1909.01
85032,70065,2331.97
90201,70065,2979.90
94104,70065,3439.39
97301,70065,3695.10
02301,70072,2435.69
06010,70072,2258.39
07087,70072,2112.65
10025,70072,2118.31
19143,70072,1960.28
21234,70072,1815.35
27406,70072,1316.49
29445,70072,1133.34
30044,70072,818.06
32203,70072,908.83
35215,70072,553.74
38109,70072,642.17
40601,70072,1161.94
44035,70072,1636.36
45401,70072,1365.27
47906,70072,1348.95
48180,70072,1678.48
52001,70072,1568.55
53511,70072,1573.84
60623,70072,1505.59
63376,70072,1107.78
74012,70072,969.72
75221,70072,797.93
80126,70072,1931.45
85032,70072,2351.10
90201,70072,2999.04
94104,70072,3460.04
97301,70072,3717.38
02301,70117,2424.90
06010,70117,2247.57
07087,70117,2101.84
10025,70117,2107.51
19143,70117,1949.49
21234,70117,1804.56
27406,70117,1305.91
29445,70117,1123.84
30044,70117,807.41
32203,70117,901.30
35215,70117,542.86
38109,70117,633.62
40601,70117,1151.30
44035,70117,1625.67
45401,70117,1354.70
47906,70117,1339.12
48180,70117,1668.02
52001,70117,1560.27
53511,70117,1564.91
60623,70117,1496.16
63376,70117,1099.59
74012,70117,966.86
75221,70117,799.88
80126,70117,1930.74
85032,70117,2355.09
90201,70117,3003.02
94104,70117,3462.55
97301,70117,3717.21
02301,72032,2248.77
06010,72032,2062.72
07087,72032,1935.30
10025,72032,1941.01
19143,72032,1799.41
21234,72032,1658.92
27406,72032,1284.21
29445,72032,1303.62
30044,72032,877.19
32203,72032,1273.28
35215,72032,606.07
38109,72032,243.32
40601,72032,846.46
44035,72032,1274.07
45401,72032,999.33
47906,72032,858.37
48180,72032,1256.00
52001,72032,937.23
53511,72032,981.11
60623,72032,957.60
63376,72032,494.68
74012,72032,358.08
75221,72032,534.02
80126,72032,1354.81
85032,72032,2006.29
90201,72032,2634.50
94104,72032,3004.13
97301,72032,3138.31
02301,75023,2759.22
06010,75023,2573.18
07087,75023,2445.40
10025,75023,2451.12
19143,75023,2308.56
21234,75023,2167.26
27406,75023,1771.38
29445,75023,1736.94
30044,75023,1323.82
32203,75023,1626.04
35215,75023,1021.59
38109,75023,732.01
40601,75023,1356.92
44035,75023,1777.22
45401,75023,1505.97
47906,75023,1343.21
48180,75023,1747.80
52001,75023,1320.77
53511,75023,1402.02
60623,75023,1411.59
63376,75023,945.16
74012,75023,393.67
75221,75023,29.77
80126,75023,1158.33
85032,75023,1582.76
90201,75023,2227.30
94104,75023,2663.34
97301,75023,2928.07
02301,75052,2800.26
06010,75052,2614.22
07087,75052,2486.01
10025,75052,2491.74
19143,75052,2348.73
21234,75052,2207.18
27406,75052,1807.88
29445,75052,1767.72
30044,75052,1356.73
32203,75052,1649.80
35215,75052,1053.11
38109,75052,770.59
40601,75052,1398.01
44035,75052,1819.72
45401,75052,1548.13
47906,75052,1386.21
48180,75052,1790.74
52001,75052,1362.27
53511,75052,1444.40
60623,75052,1454.53
63376,75052,988.20
74012,75052,432.57
75221,75052,18.64
80126,75052,1163.74
85032,75052,1559.30
90201,75052,2205.02
94104,75052,2648.58
97301,75052,2926.52
02301,75150,2761.59
06010,75150,2575.56
07087,75150,2446.96
10025,75150,2452.69
19143,75150,2309.35
21234,75150,2167.63
27406,75150,1767.16
29445,75150,1727.24
30044,75150,1315.95
32203,75150,1611.40
35215,75150,1012.49
38109,75150,730.47
40601,75150,1359.45
44035,75150,1783.41
45401,75150,1511.07
47906,75150,1352.17
48180,75150,1756.15
52001,75150,1337.20
53511,75150,1416.49
60623,75150,1423.70
63376,75150,956.36
74012,75150,413.90
75221,75150,22.22
80126,75150,1183.43
85032,75150,1597.39
90201,75150,2242.65
94104,75150,2682.47
97301,75150,2951.76
02301,75217,2774.81
06010,75217,2588.80
07087,75217,2459.99
10025,75217,2465.72
19143,75217,2322.17
21234,75217,2180.34
27406,75217,1778.39
29445,75217,1736.15
30044,75217,1325.74
32203,75217,1617.62
35215,75217,1021.76
38109,75217,742.73
40601,75217,1372.76
44035,75217,1797.46
45401,75217,1524.93
47906,75217,1366.63
48180,75217,1770.52
52001,75217,1351.79
53511,75217,1431.20
60623,75217,1438.40
63376,75217,971.02
74012,75217,427.74
75221,75217,16.03
80126,75217,1187.42
85032,75217,1591.46
90201,75217,2237.13
94104,75217,2679.64
97301,75217,2953.49
02301,76180,2813.54
06010,76180,2627.48
07087,76180,2500.06
10025,76180,2505.77
19143,76180,2363.50
21234,76180,2222.35
27406,76180,1827.00
29445,76180,1790.89
30044,76180,1378.61
32203,76180,1675.95
35215,76180,1075.82
38109,76180,787.57
40601,76180,1411.23
44035,76180,1829.26
45401,76180,1558.82
47906,76180,1392.89
48180,76180,1797.99
52001,76180,1359.86
53511,76180,1444.54
60623,76180,1457.59
63376,76180,992.58
74012,76180,426.38
75221,76180,43.82
80126,76180,1136.56
85032,76180,1532.88
90201,76180,2178.28
94104,76180,2620.36
97301,76180,2898.18
02301,77084,2892.82
06010,77084,2708.91
07087,77084,2570.71
10025,77084,2576.48
19143,77084,2424.25
21234,77084,2278.87
27406,77084,1821.80
29445,77084,1700.35
30044,77084,1331.73
32203,77084,1505.74
35215,77084,1027.18
38109,77084,874.61
40601,77084,1517.03
44035,77084,1976.42
45401,77084,1696.34
47906,77084,1586.73
48180,77084,1975.71
52001,77084,1650.47
53511,77084,1709.17
60623,77084,1691.47
63376,77084,1226.25
74012,77084,774.93
75221,77084,385.20
80126,77084,1534.05
85032,77084,1783.56
90201,77084,2429.43
94104,77084,2923.93
97301,77084,3268.93
02301,77478,2907.10
06010,77478,2723.43
07087,77478,2584.74
10025,77478,2590.51
19143,77478,2437.84
21234,77478,2292.36
27406,77478,1832.29
29445,77478,1705.60
30044,77478,1340.75
32203,77478,1505.71
35215,77478,1037.29
38109,77478,893.03
40601,77478,1534.22
44035,77478,1994.99
45401,77478,1714.78
47906,77478,1607.88
48180,77478,1995.71
52001,77478,1675.20
53511,77478,1732.98
60623,77478,1714.15
63376,77478,1249.51
74012,77478,801.55
75221,77478,411.40
80126,77478,1557.41
85032,77478,1795.39
90201,77478,2440.60
94104,77478,2938.67
97301,77478,3289.17
02301,78250,3176.69
06010,78250,2991.44
07087,78250,2856.99
10025,78250,2862.76
19143,78250,2713.70
21234,78250,2569.30
27406,78250,2129.30
29445,78250,2024.41
30044,78250,1646.19
32203,78250,1834.57
35215,78250,1338.87
38109,78250,1138.28
40601,78250,1783.31
44035,78250,2226.40
45401,78250,1949.41
47906,78250,1808.56
48180,78250,2209.23
52001,78250,1803.12
53511,78250,1883.50
60623,78250,1888.32
63376,78250,1419.80
74012,78250,871.21
75221,78250,452.85
80126,78250,1403.07
85032,78250,1495.12
90201,78250,2134.80
94104,78250,2655.51
97301,78250,3063.78
02301,78501,3402.95
06010,78501,3220.81
07087,78501,3079.58
10025,78501,3085.33
19143,78501,2930.44
21234,78501,2784.66
27406,78501,2306.50
29445,78501,2136.97
30044,78501,1808.11
32203,78501,1884.65
35215,78501,1515.73
38109,78501,1406.17
40601,78501,2044.06
44035,78501,2507.84
45401,78501,2227.49
47906,78501,2121.53
48180,78501,2510.06
52001,78501,2168.66
53511,78501,2235.49
60623,78501,2223.52
63376,78501,1756.38
74012,78501,1255.90
75221,78501,833.03
80126,78501,1799.88
85032,78501,1740.04
90201,78501,2350.16
94104,78501,2916.42
97301,78501,3400.14
02301,78521,3365.93
06010,78521,3184.84
07087,78521,3042.31
10025,78521,3048.05
19143,78521,2892.16
21234,78521,2746.42
27406,78521,2261.53
29445,78521,2080.38
30044,78521,1762.37
32203,78521,1818.85
35215,78521,1475.14
38109,78521,1387.58
40601,78521,2019.27
44035,78521,2486.79
45401,78521,2206.48
47906,78521,2111.00
48180,78521,2494.54
52001,78521,2176.66
53511,78521,2237.86
60623,78521,2219.84
63376,78521,1755.15
74012,78521,1276.83
75221,78521,857.13
80126,78521,1863.92
85032,78521,1828.52
90201,78521,2440.17
94104,78521,3004.78
97301,78521,3481.10
02301,78539,3384.33
06010,78539,3202.15
07087,78539,3060.96
10025,78539,3066.72
19143,78539,2911.87
21234,78539,2766.08
27406,78539,2288.28
29445,78539,2119.74
30044,78539,1789.97
32203,78539,1868.65
35215,78539,1497.31
38109,78539,1387.31
40601,78539,2025.20
44035,78539,2488.97
45401,78539,2208.63
47906,78539,2102.84
48180,78539,2491.26
52001,78539,2150.89
53511,78539,2217.37
60623,78539,2205.08
63376,78539,1738.03
74012,78539,1239.12
75221,78539,816.44
80126,78539,1790.44
85032,78539,1741.18
90201,78539,2353.32
94104,78539,2917.43
97301,78539,3396.51
02301,78550,3362.14
06010,78550,3180.49
07087,78550,3038.63
10025,78550,3044.37
19143,78550,2888.99
21234,78550,2743.21
27406,78550,2261.90
29445,78550,2087.48
30044,78550,1763.07
32203,78550,1831.79
35215,78550,1472.93
38109,78550,1374.26
40601,78550,2009.12
44035,78550,2474.94
45401,78550,2194.57
47906,78550,2094.24
48180,78550,2480.11
52001,78550,2152.12
53511,78550,2215.61
60623,78550,2200.12
63376,78550,1734.27
74012,78550,1247.11
75221,78550,825.96
80126,78550,1822.28
85032,78550,1787.27
90201,78550,2400.44
94104,78550,2963.40
97301,78550,3437.98
02301,78572,3408.71
06010,78572,3226.45
07087,78572,3085.38
10025,78572,3091.13
19143,78572,2936.36
21234,78572,2790.58
27406,78572,2313.22
29445,78572,2145.00
30044,78572,1814.97
32203,78572,1893.67
35215,78572,1522.06
38109,78572,1409.98
40601,78572,2048.49
44035,78572,2511.78
45401,78572,2231.45
47906,78572,2124.25
48180,78572,2513.34
52001,78572,2169.10
53511,78572,2236.63
60623,78572,2225.40
63376,78572,1758.03
74012,78572,1254.91
75221,78572,831.86
80126,78572,1793.02
85032,78572,1729.43
90201,78572,2339.22
94104,78572,2905.82
97301,78572,3390.75
02301,78577,3400.08
06010,78577,3217.99
07087,78577,3076.69
10025,78577,3082.44
19143,78577,2927.49
21234,78577,2781.71
27406,78577,2303.18
29445,78577,2133.07
30044,78577,1804.74
32203,78577,1880.29
35215,78577,1512.60
38109,78577,1404.20
40601,78577,2041.80
44035,78577,2505.80
45401,78577,2225.45
47906,78577,2120.06
48180,78577,2508.33
52001,78577,2168.25
53511,78577,2234.76
60623,78577,2222.44
63376,78577,1755.42
74012,78577,1256.18
75221,78577,833.42
80126,78577,1802.95
85032,78577,1744.95
90201,78577,2355.24
94104,78577,2921.32
97301,78577,3404.43
02301,78596,3386.80
06010,78596,3204.93
07087,78596,3063.34
10025,78596,3069.09
19143,78596,2913.92
21234,78596,2768.13
27406,78596,2288.17
29445,78596,2115.72
30044,78596,1789.51
32203,78596,1861.22
35215,78596,1498.39
38109,78596,1394.73
40601,78596,2031.07
44035,78596,2495.96
45401,78596,2215.59
47906,78596,2112.58
48180,78596,2499.74
52001,78596,2165.17
53511,78596,2230.33
60623,78596,2216.57
63376,78596,1750.05
74012,78596,1256.10
75221,78596,833.90
80126,78596,1814.70
85032,78596,1765.04
90201,78596,2376.21
94104,78596,2941.36
97301,78596,3421.59
02301,78666,3085.94
06010,78666,2900.76
07087,78666,2766.08
10025,78666,2771.85
19143,78666,2622.64
21234,78666,2478.19
27406,78666,2038.18
29445,78666,1935.83
30044,78666,1555.70
32203,78666,1751.12
35215,78666,1248.20
38109,78666,1048.14
40601,78666,1693.50
44035,78666,2138.39
45401,78666,1860.90
47906,78666,1723.63
48180,78666,2123.16
52001,78666,1729.13
53511,78666,1805.88
60623,78666,1807.09
63376,78666,1338.16
74012,78666,803.01
75221,78666,380.32
80126,78666,1397.78
85032,78666,1550.23
90201,78666,2193.50
94104,78666,2702.43
97301,78666,3086.61
02301,78745,3049.99
06010,78745,2864.67
07087,78745,2730.56
10025,78745,2736.33
19143,78745,2587.65
21234,78745,2443.41
27406,78745,2007.03
29445,78745,1910.79
30044,78745,1526.90
32203,78745,1732.76
35215,78745,1218.97
38109,78745,1011.09
40601,78745,1655.94
44035,78745,2099.06
45401,78745,1821.96
47906,78745,1682.59
48180,78745,2082.64
52001,78745,1686.08
53511,78745,1763.11
60623,78745,1764.92
63376,78745,1296.06
74012,78745,760.01
75221,78745,337.23
80126,78745,1369.80
85032,78745,1549.92
90201,78745,2194.84
94104,78745,2696.80
97301,78745,3069.02
02301,79936,3703.90
06010,79936,3519.18
07087,79936,3402.28
10025,79936,3407.86
19143,79936,3275.05
21234,79936,3139.07
27406,79936,2778.49
29445,79936,2755.39
30044,79936,2342.01
32203,79936,2626.10
35215,79936,2040.28
38109,79936,1733.86
40601,79936,2317.67
44035,79936,2683.16
45401,79936,2433.94
47906,79936,2220.96
48180,79936,2619.84
52001,79936,2039.96
53511,79936,2165.36
60623,79936,2227.59
63376,79936,1812.77
74012,79936,1211.17
75221,79936,1006.13
80126,79936,975.86
85032,79936,633.83
90201,79936,1271.58
94104,79936,1805.07
97301,79936,2305.61
02301,80013,3168.26
06010,80013,2995.62
07087,80013,2908.75
10025,80013,2913.68
19143,80013,2811.80
21234,80013,2698.16
27406,80013,2486.93
29445,80013,2604.10
30044,80013,2182.34
32203,80013,2615.43
35215,80013,1943.12
38109,80013,1561.98
40601,80013,1929.76
44035,80013,2148.22
45401,80013,1965.14
47906,80013,1702.43
48180,80013,2040.25
52001,80013,1367.18
53511,80013,1515.29
60623,80013,1626.88
63376,80013,1366.93
74012,80013,990.06
75221,80013,1170.56
80126,80013,24.20
85032,80013,1034.98
90201,80013,1508.80
94104,80013,1723.58
97301,80013,1799.17
02301,80126,3190.10
06010,80126,3017.22
07087,80126,2929.86
10025,80126,2934.81
19143,80126,2832.39
21234,80126,2718.31
27406,80126,2504.21
29445,80126,2618.76
30044,80126,2196.46
32203,80126,2627.14
35215,80126,1955.31
38109,80126,1574.59
40601,80126,1948.04
44035,80126,2169.39
45401,80126,1984.97
47906,80126,1722.74
48180,80126,2062.00
52001,80126,1389.55
53511,80126,1537.52
60623,80126,1648.49
63376,80126,1384.98
74012,80126,1000.13
75221,80126,1172.23
80126,80126,0.00
85032,80126,1010.79
90201,80126,1485.85
94104,80126,1705.09
97301,80126,1790.83
02301,80219,3191.31
06010,80219,3018.96
07087,80219,2932.58
10025,80219,2937.50
19143,80219,2836.08
21234,80219,2722.77
27406,80219,2512.83
29445,80219,2630.37
30044,80219,2208.61
32203,80219,2641.52
35215,80219,1969.27
38109,80219,1588.18
40601,80219,1955.36
44035,80219,2172.01
45401,80219,1989.96
47906,80219,1726.95
48180,80219,2063.43
52001,80219,1389.57
53511,80219,1537.88
60623,80219,1650.25
63376,80219,1392.62
74012,80219,1015.81
75221,80219,1192.87
80126,80219,23.15
85032,80219,1020.72
90201,80219,1487.64
94104,80219,1698.14
97301,80219,1773.81
02301,80501,3180.83
06010,80501,3009.81
07087,80501,2925.80
10025,80501,2930.67
19143,80501,2831.73
21234,80501,2720.34
27406,80501,2521.02
29445,80501,2646.38
30044,80501,2226.25
32203,80501,2665.13
35215,80501,1991.93
38109,80501,1610.04
40601,80501,1960.45
44035,80501,2165.28
45401,80501,1989.16
47906,80501,1724.38
48180,80501,2053.87
52001,80501,1377.15
53511,80501,1526.11
60623,80501,1641.75
63376,80501,1398.99
74012,80501,1044.09
75221,80501,1235.94
80126,80501,79.02
85032,80501,1058.09
90201,80501,1507.14
94104,80501,1696.38
97301,80501,1743.98
02301,80906,3206.41
06010,80906,3031.57
07087,80906,2940.52
10025,80906,2945.56
19143,80906,2839.31
21234,80906,2722.27
27406,80906,2491.46
29445,80906,2593.25
30044,80906,2168.91
32203,80906,2589.33
35215,80906,1920.00
38109,80906,1541.50
40601,80906,1941.25
44035,80906,2181.03
45401,80906,1987.55
47906,80906,1728.82
48180,80906,2078.35
52001,80906,1412.37
53511,80906,1558.75
60623,80906,1664.19
63376,80906,1377.94
74012,80906,958.80
75221,80906,1104.50
80126,80906,89.96
85032,80906,958.92
90201,80906,1462.81
94104,80906,1715.72
97301,80906,1843.94
02301,84118,3792.18
06010,84118,3626.76
07087,84118,3551.21
10025,84118,3555.87
19143,84118,3464.65
21234,84118,3358.55
27406,84118,3175.82
29445,84118,3301.07
30044,84118,2879.55
32203,84118,3308.86
35215,84118,2638.00
38109,84118,2257.78
40601,84118,2612.88
44035,84118,2793.36
45401,84118,2632.55
47906,84118,2364.90
48180,84118,2673.37
52001,84118,1992.51
53511,84118,2142.03
60623,84118,2267.34
63376,84118,2053.14
74012,84118,1679.08
75221,84118,1799.78
80126,84118,683.48
85032,84118,873.54
90201,84118,1031.21
94104,84118,1063.51
97301,84118,1139.19
02301,84604,3768.07
06010,84604,3601.26
07087,84604,3523.54
10025,84604,3528.25
19143,84604,3434.83
21234,84604,3327.04
27406,84604,3136.08
29445,84604,3255.86
30044,84604,2833.36
32203,84604,3258.68
35215,84604,2588.80
38109,84604,2209.37
40601,84604,2575.06
44035,84604,2764.60
45401,84604,2598.98
47906,84604,2332.21
48180,84604,2646.69
52001,84604,1965.99
53511,84604,2115.61
60623,84604,2238.82
63376,84604,2014.01
74012,84604,1628.17
75221,84604,1741.19
80126,84604,637.09
85032,84604,824.66
90201,84604,1019.16
94104,84604,1089.81
97301,84604,1199.53
02301,85032,4110.72
06010,85032,3930.59
07087,85032,3827.42
10025,85032,3832.74
19143,85032,3713.13
21234,85032,3585.68
27406,85032,3280.11
29445,85032,3302.78
30044,85032,2879.56
32203,85032,3208.72
35215,85032,2589.22
38109,85032,2249.61
40601,85032,2772.79
44035,85032,3078.63
45401,85032,2856.52
47906,85032,2615.19
48180,85032,2991.09
52001,85032,2347.10
53511,85032,2488.73
60623,85032,2579.95
63376,85032,2227.14
74012,85032,1675.59
75221,85032,1576.51
80126,85032,1010.79
85032,85032,0.00
90201,85032,647.94
94104,85032,1176.42
97301,85032,1764.19
02301,85204,4111.40
06010,85204,3930.94
07087,85204,3826.99
10025,85204,3832.33
19143,85204,3711.94
21234,85204,3583.95
27406,85204,3274.95
29445,85204,3294.53
30044,85204,2871.81
32203,85204,3197.61
35215,85204,2580.50
38109,85204,2242.81
40601,85204,2770.06
44035,85204,3079.32
45401,85204,2855.62
47906,85204,2615.52
48180,85204,2992.92
52001,85204,2351.23
53511,85204,2492.32
60623,85204,2582.29
63376,85204,2225.98
74012,85204,1670.83
75221,85204,1565.22
80126,85204,1021.51
85032,85204,26.82
90201,85204,662.24
94104,85204,1198.42
97301,85204,1790.74
02301,85225,4119.58
06010,85225,3939.00
07087,85225,3834.71
10025,85225,3840.06
19143,85225,3719.33
21234,85225,3591.10
27406,85225,3280.52
29445,85225,3298.54
30044,85225,2876.09
32203,85225,3200.07
35215,85225,2584.28
38109,85225,2247.60
40601,85225,2776.78
44035,85225,3087.52
45401,85225,2863.16
47906,85225,2623.59
48180,85225,3001.60
52001,85225,2360.83
53511,85225,2501.71
60623,85225,2591.19
63376,85225,2233.43
74012,85225,1676.66
75221,85225,1567.66
80126,85225,1033.42
85032,85225,39.11
90201,85225,662.12
94104,85225,1203.51
97301,85225,1801.05
02301,85254,4115.27
06010,85254,3934.92
07087,85254,3831.25
10025,85254,3836.58
19143,85254,3716.46
21234,85254,3588.66
27406,85254,3280.80
29445,85254,3301.35
30044,85254,2878.47
32203,85254,3205.27
35215,85254,2587.45
38109,85254,2249.17
40601,85254,2775.10
44035,85254,3083.18
45401,85254,2860.04
47906,85254,2619.50
48180,85254,2996.37
52001,85254,2353.82
53511,85254,2495.11
60623,85254,2585.54
63376,85254,2230.48
74012,85254,1676.53
75221,85254,1572.90
80126,85254,1021.44
85032,85254,17.85
90201,85254,653.64
94104,85254,1188.29
97301,85254,1780.81
02301,85282,4122.31
06010,85282,3941.93
07087,85282,3838.15
10025,85282,3843.48
19143,85282,3723.25
21234,85282,3595.36
27406,85282,3286.92
29445,85282,3306.84
30044,85282,2884.08
32203,85282,3210.08
35215,85282,2592.84
38109,85282,2254.98
40601,85282,2781.65
44035,85282,3090.22
45401,85282,2866.87
47906,85282,2626.50
48180,85282,3003.56
52001,85282,2361.26
53511,85282,2502.50
60623,85282,2592.80
63376,85282,2237.27
74012,85282,1682.73
75221,85282,1577.69
80126,85282,1029.29
85032,85282,23.79
90201,85282,649.81
94104,85282,1187.40
97301,85282,1783.51
02301,85308,4140.91
06010,85308,3960.85
07087,85308,3857.83
10025,85308,3863.16
19143,85308,3743.67
21234,85308,3616.29
27406,85308,3310.88
29445,85308,3333.25
30044,85308,2910.10
32203,85308,3238.50
35215,85308,2619.60
38109,85308,2280.27
40601,85308,2803.50
44035,85308,3108.84
45401,85308,2887.02
47906,85308,2645.47
48180,85308,3021.02
52001,85308,2376.31
53511,85308,2518.13
60623,85308,2609.74
63376,85308,2257.69
74012,85308,1706.37
75221,85308,1606.21
80126,85308,1036.80
85032,85308,30.78
90201,85308,619.36
94104,85308,1154.78
97301,85308,1754.88
02301,85364,4414.73
06010,85364,4234.91
07087,85364,4132.30
10025,85364,4137.62
19143,85364,4018.33
21234,85364,3890.96
27406,85364,3583.16
29445,85364,3599.66
30044,85364,3177.78
32203,85364,3496.02
35215,85364,2884.92
38109,85364,2550.00
40601,85364,3077.90
44035,85364,3382.71
45401,85364,3161.65
47906,85364,2919.61
48180,85364,3293.83
52001,85364,2645.79
53511,85364,2788.54
60623,85364,2881.99
63376,85364,2532.35
74012,85364,1979.16
75221,85364,1864.25
80126,85364,1290.29
85032,85364,305.28
90201,85364,401.17
94104,85364,1010.55
97301,85364,1725.05
02301,85706,4106.00
06010,85706,3923.54
07087,85706,3814.27
10025,85706,3819.72
19143,85706,3694.08
21234,85706,3562.55
27406,85706,3230.33
29445,85706,3228.43
30044,85706,2810.04
32203,85706,3111.86
35215,85706,2512.65
38109,85706,2189.55
40601,85706,2743.38
44035,85706,3075.70
45401,85706,2841.51
47906,85706,2610.67
48180,85706,2997.46
52001,85706,2373.74
53511,85706,2510.52
60623,85706,2591.53
63376,85706,2212.12
74012,85706,1634.82
75221,85706,1483.78
80126,85706,1098.95
85032,85706,213.68
90201,85706,790.34
94104,85706,1363.33
97301,85706,1977.33
02301,87111,3528.70
06010,87111,3347.67
07087,87111,3242.67
10025,87111,3248.02
19143,87111,3127.14
21234,87111,2999.15
27406,87111,2696.80
29445,87111,2732.73
30044,87111,2307.22
32203,87111,2660.75
35215,87111,2023.64
38109,87111,1673.39
40601,87111,2186.00
44035,87111,2496.82
45401,87111,2270.97
47906,87111,2032.45
48180,87111,2413.57
52001,87111,1783.52
53511,87111,1921.15
60623,87111,2005.16
63376,87111,1641.22
74012,87111,1092.33
75221,87111,1043.09
80126,87111,567.72
85032,87111,586.83
90201,87111,1203.92
94104,87111,1621.49
97301,87111,1984.98
02301,87124,3538.47
06010,87124,3357.64
07087,87124,3253.14
10025,87124,3258.49
19143,87124,3138.10
21234,87124,3010.45
27406,87124,2710.16
29445,87124,2747.69
30044,87124,2322.04
32203,87124,2676.99
35215,87124,2039.02
38109,87124,1687.92
40601,87124,2197.96
44035,87124,2506.50
45401,87124,2281.72
47906,87124,2042.30
48180,87124,2422.42
52001,87124,1790.33
53511,87124,1928.48
60623,87124,2013.51
63376,87124,1652.12
74012,87124,1105.91
75221,87124,1060.27
80126,87124,562.55
85032,87124,575.24
90201,87124,1189.31
94104,87124,1604.06
97301,87124,1967.11
02301,87505,3442.78
06010,87505,3262.14
07087,87505,3158.19
10025,87505,3163.52
19143,87505,3043.80
21234,87505,2916.68
27406,87505,2621.18
29445,87505,2665.01
30044,87505,2238.76
32203,87505,2602.12
35215,87505,1958.82
38109,87505,1603.58
40601,87505,2105.49
44035,87505,2410.75
45401,87505,2187.15
47906,87505,1946.73
48180,87505,2326.13
52001,87505,1693.84
53511,87505,1831.90
60623,87505,1917.03
63376,87505,1557.83
74012,87505,1018.29
75221,87505,995.99
80126,87505,493.22
85032,87505,669.37
90201,87505,1275.09
94104,87505,1669.41
97301,87505,1993.49
02301,88201,3442.50
06010,88201,3258.42
07087,88201,3144.24
10025,88201,3149.78
19143,88201,3019.85
21234,88201,2885.82
27406,88201,2542.89
29445,88201,2543.01
30044,88201,2123.02
32203,88201,2440.20
35215,88201,1827.62
38109,88201,1501.39
40601,88201,2064.73
44035,88201,2417.97
45401,88201,2173.29
47906,88201,1954.39
48180,88201,2350.94
52001,88201,1765.07
53511,88201,1891.29
60623,88201,1955.76
63376,88201,1548.22
74012,88201,954.73
75221,88201,807.85
80126,88201,764.91
85032,88201,768.73
90201,88201,1415.11
94104,88201,1886.08
97301,88201,2282.71
02301,89014,4266.00
06010,89014,4091.72
07087,89014,4000.70
10025,89014,4005.76
19143,89014,3898.19
21234,89014,3779.26
27406,89014,3522.70
29445,89014,3585.04
30044,89014,3158.19
32203,89014,3526.08
35215,89014,2882.04
38109,89014,2522.12
40601,89014,2986.93
44035,89014,3241.36
45401,89014,3044.25
47906,89014,2787.97
48180,89014,3137.76
52001,89014,2467.18
53511,89014,2614.99
60623,89014,2723.73
63376,89014,2426.34
74012,89014,1931.92
75221,89014,1909.18
80126,89014,1077.65
85032,89014,435.43
90201,89014,413.70
94104,89014,765.85
97301,89014,1340.38
02301,89108,4277.81
06010,89108,4103.96
07087,89108,4013.74
10025,89108,4018.78
19143,89108,3912.01
21234,89108,3793.66
27406,89108,3540.21
29445,89108,3604.92
30044,89108,3178.01
32203,89108,3548.07
35215,89108,2902.81
38109,89108,2541.91
40601,89108,3002.97
44035,89108,3254.10
45401,89108,3058.65
47906,89108,2801.63
48180,89108,3149.56
52001,89108,2477.87
53511,89108,2625.92
60623,89108,2735.65
63376,89108,2441.89
74012,89108,1951.30
75221,89108,1932.74
80126,89108,1088.39
85032,89108,464.11
90201,89108,409.54
94104,89108,739.62
97301,89108,1312.85
02301,90011,4673.60
06010,90011,4497.94
07087,90011,4404.01
10025,90011,4409.14
19143,90011,4298.31
21234,90011,4176.78
27406,90011,3901.79
29445,90011,3943.88
30044,90011,3518.53
32203,90011,3861.29
35215,90011,3233.44
38109,90011,2884.55
40601,90011,3376.39
44035,90011,3646.19
45401,90011,3442.33
47906,90011,3189.57
48180,90011,3545.79
52001,90011,2878.51
53511,90011,3025.67
60623,90011,3131.61
63376,90011,2819.41
74012,90011,2300.41
75221,90011,2230.35
80126,90011,1490.09
85032,90011,656.73
90201,90011,10.39
94104,90011,626.49
97301,90011,1433.09
02301,90201,4668.59
06010,90201,4492.80
07087,90201,4398.63
10025,90201,4403.76
